STA_NO,Area_NO,INFO_DATE,FCST_Rainfall,Q_IN
RFETS,09,2024-03-06 19:00:00.000,0.4173410404624271,11.14893
RFETS,09,2024-03-06 20:00:00.000,0.29421965317919024,8.540541
RFETS,09,2024-03-06 21:00:00.000,0.5786127167630049,32.0
RFETS,09,2024-03-06 22:00:00.000,0.24450867052023104,11.00819
RFETS,09,2024-03-06 23:00:00.000,0.3589595375722535,10.98556
RFETS,09,2024-03-07 00:00:00.000,0.43236994219653085,10.98889
RFETS,09,2024-03-07 01:00:00.000,0.2826589595375718,10.07497
RFETS,09,2024-03-07 02:00:00.000,0.7942196531791906,12.15549
RFETS,09,2024-03-07 03:00:00.000,0.2630057803468206,11.24156
RFETS,09,2024-03-07 04:00:00.000,0.33526011560693586,10.3232
RFETS,09,2024-03-07 05:00:00.000,0.5127167630057792,6.40483
RFETS,09,2024-03-07 06:00:00.000,5.2023121387283116,8.489796
RFETS,09,2024-03-07 07:00:00.000,1.9832369942196582,10.57476
RFETS,09,2024-03-07 08:00:00.000,1.1028901734104057,9.655283
RFETS,09,2024-03-07 09:00:00.000,0.30057803468208055,12.00222
RFETS,09,2024-03-07 10:00:00.000,0.5930635838150283,12.00778
RFETS,09,2024-03-07 11:00:00.000,0.19595375722543357,15.71789
RFETS,09,2024-03-07 12:00:00.000,0.06416184971098268,19.24467
RFETS,09,2024-03-07 13:00:00.000,0.11098265895953761,22.77511
RFETS,09,2024-03-07 14:00:00.000,0.08381502890173417,17.69014
RFETS,09,2024-03-07 15:00:00.000,0.10635838150289025,32.0
RFETS,09,2024-03-07 16:00:00.000,0.061271676300578046,19.5291
RFETS,09,2024-03-07 17:00:00.000,0.10520231213872838,17.44636
RFETS,09,2024-03-07 18:00:00.000,0.10289017341040471,15.36139
RFETS,09,2024-03-07 19:00:00.000,0.09595375722543356,32.0
RFETS,09,2024-03-07 20:00:00.000,0.08670520231213877,14.54844
RFETS,09,2024-03-07 21:00:00.000,0.11156069364161861,11.93959
RFETS,09,2024-03-07 22:00:00.000,0.060115606936416176,31.0
RFETS,09,2024-03-07 23:00:00.000,0.07052023121387285,12.94322
RFETS,09,2024-03-08 00:00:00.000,0.15202312138728338,15.0193
RFETS,09,2024-03-08 01:00:00.000,0.10867052023121396,14.10204
RFETS,09,2024-03-08 02:00:00.000,0.09884393063583823,13.18256
RFETS,09,2024-03-08 03:00:00.000,0.0,9.264195
RFETS,09,2024-03-08 04:00:00.000,0.0,11.34805
RFETS,09,2024-03-08 05:00:00.000,0.0,10.42635
RFETS,09,2024-03-08 06:00:00.000,0.0,6.507982
RFETS,09,2024-03-08 07:00:00.000,0.0,5.997778
RFETS,09,2024-03-08 08:00:00.000,0.0,6.0
RFETS,09,2024-03-08 09:00:00.000,0.0,6.0
RFETS,09,2024-03-08 10:00:00.000,0.0,9.001111
RFETS,09,2024-03-08 11:00:00.000,0.0,41.54352
RFETS,09,2024-03-08 12:00:00.000,0.0,12.77128
RFETS,09,2024-03-08 13:00:00.000,0.0,16.17833
RFETS,09,2024-03-08 14:00:00.000,0.0,16.59336
RFETS,09,2024-03-08 15:00:00.000,0.0,17.39372
RFETS,09,2024-03-08 16:00:00.000,0.02080924855491329,15.19742
RFETS,09,2024-03-08 17:00:00.000,0.0,15.99556
RFETS,09,2024-03-08 18:00:00.000,0.0,31.0
RFETS,09,2024-03-08 19:00:00.000,0.0,12.67343
RFETS,09,2024-03-08 20:00:00.000,0.0,12.94563
RFETS,09,2024-03-08 21:00:00.000,0.0,10.21526
RFETS,09,2024-03-08 22:00:00.000,0.0,30.0
RFETS,09,2024-03-08 23:00:00.000,0.0,12.42109
RFETS,09,2024-03-09 00:00:00.000,0.0,12.29531
RFETS,09,2024-03-09 01:00:00.000,0.0,10.95503
RFETS,09,2024-03-09 02:00:00.000,0.0,7.159117
RFETS,09,2024-03-09 03:00:00.000,0.0,6.459682
RFETS,09,2024-03-09 04:00:00.000,0.0,8.770658
RFETS,09,2024-03-09 06:00:00.000,0.0,4.420385
RFETS,09,2024-03-09 07:00:00.000,0.0,3.738027
RFETS,09,2024-03-09 08:00:00.000,0.003468208092485549,6.057891
RFETS,09,2024-03-09 09:00:00.000,0.0,5.987778
RFETS,09,2024-03-09 10:00:00.000,0.0,5.987778
RFETS,09,2024-03-09 11:00:00.000,0.0,40.96953
RFETS,09,2024-03-09 12:00:00.000,0.0017341040462427746,12.57192
RFETS,09,2024-03-09 13:00:00.000,0.0,15.86113
RFETS,09,2024-03-09 14:00:00.000,0.0,16.16277
RFETS,09,2024-03-09 15:00:00.000,0.0017341040462427746,16.84735
RFETS,09,2024-03-09 16:00:00.000,0.0,14.53193
RFETS,09,2024-03-09 17:00:00.000,0.0,15.21763
RFETS,09,2024-03-09 18:00:00.000,0.0,15.89776
RFETS,09,2024-03-09 19:00:00.000,0.0,11.84876
RFETS,09,2024-03-09 20:00:00.000,0.0,30.0
RFETS,09,2024-03-09 21:00:00.000,0.0,9.625214
RFETS,09,2024-03-09 22:00:00.000,0.0,10.00575
RFETS,09,2024-03-09 23:00:00.000,0.0,30.0
RFETS,09,2024-03-10 00:00:00.000,0.0,12.06556
RFETS,09,2024-03-10 01:00:00.000,0.0,12.06889
RFETS,09,2024-03-10 02:00:00.000,0.0,11.38875
RFETS,09,2024-03-10 03:00:00.000,0.0,10.70306
RFETS,09,2024-03-10 04:00:00.000,0.0,7.029592
RFETS,09,2024-03-10 05:00:00.000,0.0,9.327234
RFETS,09,2024-03-10 06:00:00.000,0.0,8.644876
RFETS,09,2024-03-10 07:00:00.000,0.019075144508670518,4.971406
RFETS,09,2024-03-10 08:00:00.000,0.0,4.285714
RFETS,09,2024-03-10 09:00:00.000,0.0,6.584467
RFETS,09,2024-03-10 10:00:00.000,0.0,5.972222
RFETS,09,2024-03-10 11:00:00.000,0.0,41.00081
RFETS,09,2024-03-10 12:00:00.000,0.0,12.56634
RFETS,09,2024-03-10 13:00:00.000,0.0,12.8788
RFETS,09,2024-03-10 14:00:00.000,0.0,13.19148
RFETS,09,2024-03-10 15:00:00.000,0.0161849710982659,13.88161
RFETS,09,2024-03-10 16:00:00.000,0.0,14.56619
RFETS,09,2024-03-10 17:00:00.000,0.00809248554913295,30.0
RFETS,09,2024-03-10 18:00:00.000,0.13121387283237002,15.94424
RFETS,09,2024-03-10 19:00:00.000,0.0745664739884393,11.89559
RFETS,09,2024-03-10 20:00:00.000,0.020809248554913302,12.19055
RFETS,09,2024-03-10 21:00:00.000,0.013872832369942197,12.32209
RFETS,09,2024-03-10 22:00:00.000,0.031791907514450865,12.4578
RFETS,09,2024-03-10 23:00:00.000,0.019075144508670518,11.28145
RFETS,09,2024-03-11 00:00:00.000,0.030635838150289012,10.59687
RFETS,09,2024-03-11 01:00:00.000,0.1445086705202313,6.923402
RFETS,09,2024-03-11 02:00:00.000,0.14624277456647408,6.231043
RFETS,09,2024-03-11 03:00:00.000,0.0017341040462427746,8.523129
RFETS,09,2024-03-11 04:00:00.000,0.039306358381502884,7.877142
RFETS,09,2024-03-11 05:00:00.000,0.004624277456647399,4.448571
RFETS,09,2024-03-11 06:00:00.000,0.0,4.0
RFETS,09,2024-03-11 07:00:00.000,0.030635838150289012,3.553651
RFETS,09,2024-03-11 08:00:00.000,0.0,5.962222
RFETS,09,2024-03-11 09:00:00.000,0.0,5.962222
RFETS,09,2024-03-11 10:00:00.000,0.0,5.962222
RFETS,09,2024-03-11 11:00:00.000,0.0184971098265896,41.31391
RFETS,09,2024-03-11 12:00:00.000,0.0398843930635838,9.626027
RFETS,09,2024-03-11 13:00:00.000,0.0,12.84633
RFETS,09,2024-03-11 14:00:00.000,0.64450867052023,13.12642
RFETS,09,2024-03-11 15:00:00.000,0.6138728323699413,13.74159
RFETS,09,2024-03-11 16:00:00.000,0.2872832369942195,11.37009
RFETS,09,2024-03-11 17:00:00.000,0.29768786127167585,12.06579
RFETS,09,2024-03-11 18:00:00.000,1.6497109826589624,12.88504
RFETS,09,2024-03-11 19:00:00.000,2.5988439306358417,31.0
RFETS,09,2024-03-11 20:00:00.000,2.293641618497111,12.41442
RFETS,09,2024-03-11 21:00:00.000,1.5260115606936446,31.0
RFETS,09,2024-03-11 22:00:00.000,1.0583815028901749,13.48697
RFETS,09,2024-03-11 23:00:00.000,0.7046242774566464,12.7185
RFETS,09,2024-03-12 00:00:00.000,1.1242774566474005,31.0
RFETS,09,2024-03-12 01:00:00.000,0.6265895953757217,16.06807
RFETS,09,2024-03-12 02:00:00.000,0.702312138728323,18.22771
RFETS,09,2024-03-12 03:00:00.000,0.9167630057803471,14.43179
RFETS,09,2024-03-12 04:00:00.000,0.41502890173410384,16.59365
RFETS,09,2024-03-12 05:00:00.000,0.01329479768786127,12.79773
RFETS,09,2024-03-12 06:00:00.000,0.0,11.97959
RFETS,09,2024-03-12 07:00:00.000,0.025433526011560684,14.17893
RFETS,09,2024-03-12 08:00:00.000,0.0,10.38302
RFETS,09,2024-03-12 09:00:00.000,0.0,12.5471
RFETS,09,2024-03-12 10:00:00.000,0.0,8.935555
RFETS,09,2024-03-12 11:00:00.000,0.0,38.84326
RFETS,09,2024-03-12 12:00:00.000,0.0,11.89454
RFETS,09,2024-03-12 13:00:00.000,0.0,14.83667
RFETS,09,2024-03-12 14:00:00.000,0.0,14.79672
RFETS,09,2024-03-12 15:00:00.000,0.0,14.47923
RFETS,09,2024-03-12 16:00:00.000,0.0,14.80646
RFETS,09,2024-03-12 17:00:00.000,0.0,12.15925
RFETS,09,2024-03-12 18:00:00.000,0.0,12.49314
RFETS,09,2024-03-12 19:00:00.000,0.0,10.9729
RFETS,09,2024-03-12 20:00:00.000,0.0,11.01198
RFETS,09,2024-03-12 21:00:00.000,0.0,8.06974
RFETS,09,2024-03-12 22:00:00.000,0.0,11.08173
RFETS,09,2024-03-12 23:00:00.000,0.0,8.421324
RFETS,09,2024-03-13 00:00:00.000,0.0,7.163265
RFETS,09,2024-03-13 01:00:00.000,0.0,9.808254
RFETS,09,2024-03-13 02:00:00.000,0.0,9.474354
RFETS,09,2024-03-13 03:00:00.000,0.0,5.951111
RFETS,09,2024-03-13 04:00:00.000,0.0,5.951111
RFETS,09,2024-03-13 05:00:00.000,0.0,8.922222
RFETS,09,2024-03-13 06:00:00.000,0.0,5.95
RFETS,09,2024-03-13 09:00:00.000,0.0,5.945556
RFETS,09,2024-03-13 10:00:00.000,0.0,5.945556
RFETS,09,2024-03-13 11:00:00.000,0.0,8.769045
RFETS,09,2024-03-13 12:00:00.000,0.0,11.58614
RFETS,09,2024-03-13 13:00:00.000,0.0,11.43356
RFETS,09,2024-03-13 14:00:00.000,0.0,11.28236
RFETS,09,2024-03-13 15:00:00.000,0.0,14.10255
RFETS,09,2024-03-13 16:00:00.000,0.0,11.34733
RFETS,09,2024-03-13 18:00:00.000,0.0,11.7669
RFETS,09,2024-03-13 19:00:00.000,0.0,10.61963
RFETS,09,2024-03-13 20:00:00.000,0.0,10.9861
RFETS,09,2024-03-13 21:00:00.000,0.0,8.383335
RFETS,09,2024-03-13 22:00:00.000,0.0,8.745804
RFETS,09,2024-03-13 23:00:00.000,0.0,6.141396
RFETS,09,2024-03-14 00:00:00.000,0.0,8.182222
RFETS,09,2024-03-14 01:00:00.000,0.0,7.966326
RFETS,09,2024-03-14 02:00:00.000,0.0,7.755985
RFETS,09,2024-03-14 03:00:00.000,0.0,7.541203
RFETS,09,2024-03-14 04:00:00.000,0.003468208092485549,4.357529
RFETS,09,2024-03-14 05:00:00.000,0.0,7.10941
RFETS,09,2024-03-14 06:00:00.000,0.0,3.930182
RFETS,09,2024-03-14 07:00:00.000,0.0,6.682063
RFETS,09,2024-03-14 08:00:00.000,0.030635838150289012,6.466167
RFETS,09,2024-03-14 09:00:00.000,0.010404624277456647,2.967778
RFETS,09,2024-03-14 10:00:00.000,0.0,2.967778
RFETS,09,2024-03-14 11:00:00.000,0.0,37.6007
RFETS,09,2024-03-14 13:00:00.000,0.0,8.109652
RFETS,09,2024-03-14 14:00:00.000,0.0,13.65766
RFETS,09,2024-03-14 15:00:00.000,0.0,13.27595
RFETS,09,2024-03-14 16:00:00.000,0.0,12.8911
RFETS,09,2024-03-14 17:00:00.000,0.0,12.86099
RFETS,09,2024-03-14 18:00:00.000,0.0,12.83532
RFETS,09,2024-03-14 19:00:00.000,0.0,8.473518
RFETS,09,2024-03-14 20:00:00.000,0.0,11.63705
RFETS,09,2024-03-14 21:00:00.000,0.0,9.026909
RFETS,09,2024-03-14 22:00:00.000,0.0,6.420887
RFETS,09,2024-03-14 23:00:00.000,0.0,3.834705
RFETS,09,2024-03-15 00:00:00.000,0.0,7.183812
RFETS,09,2024-03-15 01:00:00.000,0.0,6.284785
RFETS,09,2024-03-15 02:00:00.000,0.0,6.310453
RFETS,09,2024-03-15 04:00:00.000,0.030635838150289012,6.367347
RFETS,09,2024-03-15 05:00:00.000,0.0,6.39746
RFETS,09,2024-03-15 06:00:00.000,0.0,6.423129
RFETS,09,2024-03-15 07:00:00.000,0.0,5.933333
RFETS,09,2024-03-15 08:00:00.000,0.0,2.968889
RFETS,09,2024-03-15 09:00:00.000,0.0,2.968889
RFETS,09,2024-03-15 10:00:00.000,0.0,2.968889
RFETS,09,2024-03-15 11:00:00.000,0.005202312138728323,39.0172
RFETS,09,2024-03-15 12:00:00.000,0.0017341040462427746,5.213896
RFETS,09,2024-03-15 13:00:00.000,0.027167630057803458,7.819041
RFETS,09,2024-03-15 14:00:00.000,0.0,10.42704
RFETS,09,2024-03-15 15:00:00.000,0.010404624277456647,10.06999
RFETS,09,2024-03-15 16:00:00.000,0.008670520231213872,12.67912
RFETS,09,2024-03-15 17:00:00.000,0.02947976878612716,12.31994
RFETS,09,2024-03-15 18:00:00.000,0.02947976878612716,14.92805
RFETS,09,2024-03-15 19:00:00.000,0.0710982658959538,12.89303
RFETS,09,2024-03-15 20:00:00.000,0.0,12.89666
RFETS,09,2024-03-15 21:00:00.000,0.030635838150289012,12.89923
RFETS,09,2024-03-15 22:00:00.000,0.0,9.935013
RFETS,09,2024-03-15 23:00:00.000,0.0,12.89653
RFETS,09,2024-03-16 00:00:00.000,0.0,12.89583
RFETS,09,2024-03-16 01:00:00.000,0.0,10.296
RFETS,09,2024-03-16 02:00:00.000,0.0,10.64672
RFETS,09,2024-03-16 03:00:00.000,0.0,8.036749
RFETS,09,2024-03-16 04:00:00.000,0.0,8.392876
RFETS,09,2024-03-16 05:00:00.000,0.0,5.78504
RFETS,09,2024-03-16 06:00:00.000,0.0,6.141079
RFETS,09,2024-03-16 07:00:00.000,0.0,6.495317
RFETS,09,2024-03-16 08:00:00.000,0.0,3.886766
RFETS,09,2024-03-16 09:00:00.000,0.0017341040462427746,5.917778
RFETS,09,2024-03-16 10:00:00.000,0.0,2.958889
RFETS,09,2024-03-16 11:00:00.000,0.0,5.567562
RFETS,09,2024-03-16 12:00:00.000,0.0,8.175632
RFETS,09,2024-03-16 13:00:00.000,0.0,10.77896
RFETS,09,2024-03-16 14:00:00.000,0.0,10.4284
RFETS,09,2024-03-16 15:00:00.000,0.0,10.07398
RFETS,09,2024-03-16 16:00:00.000,0.0,9.724562
RFETS,09,2024-03-16 17:00:00.000,0.0,12.328
RFETS,09,2024-03-16 18:00:00.000,0.0,14.93534
RFETS,09,2024-03-16 19:00:00.000,0.0,12.90134
RFETS,09,2024-03-16 20:00:00.000,0.0,12.90174
RFETS,09,2024-03-16 21:00:00.000,0.0,9.94524
RFETS,09,2024-03-16 22:00:00.000,0.0,12.90318
RFETS,09,2024-03-16 23:00:00.000,0.0,9.947788
RFETS,09,2024-03-17 00:00:00.000,0.0,12.90467
RFETS,09,2024-03-17 01:00:00.000,0.0,10.30118
RFETS,09,2024-03-17 02:00:00.000,0.0,7.693779
RFETS,09,2024-03-17 03:00:00.000,0.0,8.046864
RFETS,09,2024-03-17 04:00:00.000,0.0,5.438269
RFETS,09,2024-03-17 05:00:00.000,0.0,5.791267
RFETS,09,2024-03-17 06:00:00.000,0.0,6.137029
RFETS,09,2024-03-17 07:00:00.000,0.0,6.487781
RFETS,09,2024-03-17 08:00:00.000,0.0,3.880125
RFETS,09,2024-03-17 09:00:00.000,0.0,2.953333
RFETS,09,2024-03-17 10:00:00.000,0.0,2.953333
RFETS,09,2024-03-17 11:00:00.000,0.0,5.561049
RFETS,09,2024-03-17 12:00:00.000,0.0,8.164949
RFETS,09,2024-03-17 13:00:00.000,0.0,10.77065
RFETS,09,2024-03-17 14:00:00.000,0.0,7.466797
RFETS,09,2024-03-17 15:00:00.000,0.0,10.07474
RFETS,09,2024-03-17 16:00:00.000,0.005202312138728323,9.72542
RFETS,09,2024-03-17 17:00:00.000,0.0,12.33234
RFETS,09,2024-03-17 18:00:00.000,0.0,11.98415
RFETS,09,2024-03-17 19:00:00.000,0.0,12.91017
RFETS,09,2024-03-17 20:00:00.000,0.0,9.959217
RFETS,09,2024-03-17 21:00:00.000,0.0,9.96043
RFETS,09,2024-03-17 22:00:00.000,0.003468208092485549,12.91182
RFETS,09,2024-03-17 23:00:00.000,0.32485549132947944,9.957531
RFETS,09,2024-03-18 00:00:00.000,0.08612716763005776,12.91336
RFETS,09,2024-03-18 01:00:00.000,0.09595375722543359,7.358608
RFETS,09,2024-03-18 02:00:00.000,0.0,10.65445
RFETS,09,2024-03-18 03:00:00.000,0.13005780346820817,8.047445
RFETS,09,2024-03-18 04:00:00.000,0.003468208092485549,8.394318
RFETS,09,2024-03-18 05:00:00.000,0.0867052023121388,5.787289
RFETS,09,2024-03-18 06:00:00.000,0.1329479768786128,3.186236
RFETS,09,2024-03-18 07:00:00.000,0.1543352601156069,6.480173
RFETS,09,2024-03-18 08:00:00.000,0.13121387283237,3.873482
RFETS,09,2024-03-18 09:00:00.000,0.06820809248554914,5.895555
RFETS,09,2024-03-18 10:00:00.000,0.046820809248554904,2.947778
RFETS,09,2024-03-18 11:00:00.000,0.03988439306358383,54.13876
RFETS,09,2024-03-18 12:00:00.000,0.019653179190751446,89.16889
RFETS,09,2024-03-18 16:00:00.000,0.07456647398843932,65.07324
RFETS,09,2024-03-18 17:00:00.000,0.030635838150289012,88.59778
RFETS,09,2024-03-18 18:00:00.000,0.06531791907514449,65.06424
RFETS,09,2024-03-18 19:00:00.000,0.06242774566473989,65.05434
RFETS,09,2024-03-18 20:00:00.000,0.0,88.67982
RFETS,09,2024-03-18 21:00:00.000,0.0,65.25372
RFETS,09,2024-03-18 22:00:00.000,0.030635838150289012,88.7709
RFETS,09,2024-03-18 23:00:00.000,0.04335260115606935,65.2729
RFETS,09,2024-03-19 00:00:00.000,0.008092485549132947,88.82983
RFETS,09,2024-03-19 01:00:00.000,0.10289017341040471,50.08054
RFETS,09,2024-03-19 02:00:00.000,0.29595375722543316,90.72171
RFETS,09,2024-03-19 03:00:00.000,0.26763005780346794,67.24821
RFETS,09,2024-03-19 04:00:00.000,0.36647398843930595,67.30714
RFETS,09,2024-03-19 05:00:00.000,0.13005780346820817,67.37143
RFETS,09,2024-03-19 06:00:00.000,0.3699421965317914,91.03048
RFETS,09,2024-03-19 07:00:00.000,0.587283236994219,67.52679
RFETS,09,2024-03-19 08:00:00.000,0.1040462427745666,91.13603
RFETS,09,2024-03-19 09:00:00.000,0.09248554913294804,67.6875
RFETS,09,2024-03-19 10:00:00.000,0.1971098265895954,67.73571
RFETS,09,2024-03-19 11:00:00.000,0.47745664739884347,83.11037
RFETS,09,2024-03-19 12:00:00.000,0.15086705202312137,66.04034
RFETS,09,2024-03-19 13:00:00.000,0.05664739884393064,89.63934
RFETS,09,2024-03-19 14:00:00.000,0.0,89.63211
RFETS,09,2024-03-19 15:00:00.000,0.0,66.10788
RFETS,09,2024-03-19 16:00:00.000,0.0,41.17031
RFETS,09,2024-03-19 17:00:00.000,0.0,62.01257
RFETS,09,2024-03-19 18:00:00.000,0.0,56.32308
RFETS,09,2024-03-19 19:00:00.000,0.0,46.00195
RFETS,09,2024-03-19 20:00:00.000,0.030635838150289012,40.63978
RFETS,09,2024-03-19 21:00:00.000,0.0,29.38614
RFETS,09,2024-03-19 22:00:00.000,0.0,21.07539
RFETS,09,2024-03-19 23:00:00.000,0.0,15.70528
RFETS,09,2024-03-20 00:00:00.000,0.0,9.99015
RFETS,09,2024-03-20 01:00:00.000,0.0,7.388634
RFETS,09,2024-03-20 02:00:00.000,0.0,7.72555
RFETS,09,2024-03-20 03:00:00.000,0.0,8.064068
RFETS,09,2024-03-20 04:00:00.000,0.0,5.458744
RFETS,09,2024-03-20 05:00:00.000,0.0,5.796127
RFETS,09,2024-03-20 06:00:00.000,0.0,3.191773
RFETS,09,2024-03-20 07:00:00.000,0.0,3.522408
RFETS,09,2024-03-20 08:00:00.000,0.0,3.860133
RFETS,09,2024-03-20 09:00:00.000,0.0,5.877778
RFETS,09,2024-03-20 10:00:00.000,0.0,2.936667
RFETS,09,2024-03-20 11:00:00.000,0.0,5.541103
RFETS,09,2024-03-20 12:00:00.000,0.0,8.14061
RFETS,09,2024-03-20 13:00:00.000,0.0,7.810623
RFETS,09,2024-03-20 14:00:00.000,0.0,10.4091
RFETS,09,2024-03-20 15:00:00.000,0.0,10.07691
RFETS,09,2024-03-20 16:00:00.000,0.0,9.740908
RFETS,09,2024-03-20 17:00:00.000,0.0,9.408678
RFETS,09,2024-03-20 18:00:00.000,0.0,12.00825
RFETS,09,2024-03-20 19:00:00.000,0.0,9.991798
RFETS,09,2024-03-20 20:00:00.000,0.0,9.996201
RFETS,09,2024-03-20 21:00:00.000,0.0,9.990608
RFETS,09,2024-03-20 22:00:00.000,0.0,9.995014
RFETS,09,2024-03-20 23:00:00.000,0.0,7.057259
RFETS,09,2024-03-21 00:00:00.000,0.0,9.996048
RFETS,09,2024-03-21 01:00:00.000,0.0,7.397041
RFETS,09,2024-03-21 02:00:00.000,0.0,7.728523
RFETS,09,2024-03-21 03:00:00.000,0.0,8.063881
RFETS,09,2024-03-21 04:00:00.000,0.0,5.459846
RFETS,09,2024-03-21 05:00:00.000,0.0,5.795185
RFETS,09,2024-03-21 06:00:00.000,0.0,3.192182
RFETS,09,2024-03-21 07:00:00.000,0.0,3.525279
RFETS,09,2024-03-21 08:00:00.000,0.0,0.9223155
RFETS,09,2024-03-21 09:00:00.000,0.0,2.931111
RFETS,09,2024-03-21 10:00:00.000,0.0,2.931111
RFETS,09,2024-03-21 11:00:00.000,0.0,5.534135
RFETS,09,2024-03-21 12:00:00.000,0.0,5.200936
RFETS,09,2024-03-21 13:00:00.000,0.0,7.802808
RFETS,09,2024-03-21 14:00:00.000,0.0,10.40525
RFETS,09,2024-03-21 15:00:00.000,0.0,10.0738
RFETS,09,2024-03-21 16:00:00.000,0.0,12.67071
RFETS,09,2024-03-21 17:00:00.000,0.0,12.34367
RFETS,09,2024-03-21 18:00:00.000,0.0,9.08374
RFETS,09,2024-03-21 19:00:00.000,0.0,10.00367
RFETS,09,2024-03-21 20:00:00.000,0.0,10.00578
RFETS,09,2024-03-21 21:00:00.000,0.0,7.07568
RFETS,09,2024-03-21 22:00:00.000,0.0,7.073353
RFETS,09,2024-03-21 23:00:00.000,0.0,10.00213
RFETS,09,2024-03-22 00:00:00.000,0.0,7.080917
RFETS,09,2024-03-22 01:00:00.000,0.0,10.00531
RFETS,09,2024-03-22 02:00:00.000,0.0,7.408451
RFETS,09,2024-03-22 03:00:00.000,0.0,7.733313
RFETS,09,2024-03-22 04:00:00.000,0.0,8.06415
RFETS,09,2024-03-22 05:00:00.000,0.0,8.3922
RFETS,09,2024-03-22 06:00:00.000,0.0,5.79197
RFETS,09,2024-03-22 07:00:00.000,0.0,3.194448
RFETS,09,2024-03-22 08:00:00.000,0.0,3.518582
RFETS,09,2024-03-22 09:00:00.000,0.0,0.9210413
RFETS,09,2024-03-22 10:00:00.000,0.0,2.925555
RFETS,09,2024-03-22 11:00:00.000,0.0,38.68373
RFETS,09,2024-03-22 12:00:00.000,0.0,5.20195
RFETS,09,2024-03-22 13:00:00.000,0.0,7.798336
RFETS,09,2024-03-22 14:00:00.000,0.0,7.476277
RFETS,09,2024-03-22 15:00:00.000,0.0,7.148058
RFETS,09,2024-03-22 16:00:00.000,0.0,9.749289
RFETS,09,2024-03-22 17:00:00.000,0.0,9.423307
RFETS,09,2024-03-22 18:00:00.000,0.0,12.01906
RFETS,09,2024-03-22 19:00:00.000,0.0,7.093449
RFETS,09,2024-03-22 20:00:00.000,0.0,10.0134
RFETS,09,2024-03-22 21:00:00.000,0.0,7.096561
RFETS,09,2024-03-22 22:00:00.000,0.0,10.01435
RFETS,09,2024-03-22 23:00:00.000,0.0,10.02207
RFETS,09,2024-03-23 00:00:00.000,0.0,10.01776
RFETS,09,2024-03-23 01:00:00.000,0.0,10.34362
RFETS,09,2024-03-23 02:00:00.000,0.0,7.747803
RFETS,09,2024-03-23 03:00:00.000,0.0,8.068089
RFETS,09,2024-03-23 04:00:00.000,0.0,5.472254
RFETS,09,2024-03-23 05:00:00.000,0.0,5.792524
RFETS,09,2024-03-23 06:00:00.000,0.0,3.196613
RFETS,09,2024-03-23 07:00:00.000,0.0,3.516866
RFETS,09,2024-03-23 08:00:00.000,0.0,3.842048
RFETS,09,2024-03-23 09:00:00.000,0.0,2.922222
RFETS,09,2024-03-23 10:00:00.000,0.0,2.922222
RFETS,09,2024-03-23 11:00:00.000,0.0,5.519079
RFETS,09,2024-03-23 12:00:00.000,0.0,5.194217
RFETS,09,2024-03-23 13:00:00.000,0.0,7.793312
RFETS,09,2024-03-23 14:00:00.000,0.0,7.471799
RFETS,09,2024-03-23 15:00:00.000,0.0,10.07091
RFETS,09,2024-03-23 16:00:00.000,0.0,6.827133
RFETS,09,2024-03-23 17:00:00.000,0.0,9.42503
RFETS,09,2024-03-23 18:00:00.000,0.0,9.10355
RFETS,09,2024-03-23 19:00:00.000,0.0,10.02671
RFETS,09,2024-03-23 20:00:00.000,0.0,10.02999
RFETS,09,2024-03-23 21:00:00.000,0.0,10.03111
RFETS,09,2024-03-23 22:00:00.000,0.0,10.02994
RFETS,09,2024-03-23 23:00:00.000,0.0,10.03111
RFETS,09,2024-03-24 00:00:00.000,0.0,10.03445
RFETS,09,2024-03-24 01:00:00.000,0.0,7.116669
RFETS,09,2024-03-24 02:00:00.000,0.0,7.438026
RFETS,09,2024-03-24 03:00:00.000,0.0,7.75444
RFETS,09,2024-03-24 04:00:00.000,0.0,5.159117
RFETS,09,2024-03-24 05:00:00.000,0.0,5.475451
RFETS,09,2024-03-24 06:00:00.000,0.0,5.797889
RFETS,09,2024-03-24 07:00:00.000,0.0,3.197479
RFETS,09,2024-03-24 08:00:00.000,0.0,3.515457
RFETS,09,2024-03-24 09:00:00.000,0.0,3.835155
RFETS,09,2024-03-24 10:00:00.000,0.0,2.916667
RFETS,09,2024-03-24 11:00:00.000,0.0,2.594503
RFETS,09,2024-03-24 12:00:00.000,0.0,5.197287
RFETS,09,2024-03-24 13:00:00.000,0.0,4.874027
RFETS,09,2024-03-24 14:00:00.000,0.0,7.473616
RFETS,09,2024-03-24 15:00:00.000,0.0,7.154875
RFETS,09,2024-03-24 16:00:00.000,0.0,9.752193
RFETS,09,2024-03-24 17:00:00.000,0.0,9.436743
RFETS,09,2024-03-24 18:00:00.000,0.0,12.0329
RFETS,09,2024-03-24 19:00:00.000,0.0,10.04145
RFETS,09,2024-03-24 20:00:00.000,0.0,12.95262
RFETS,09,2024-03-24 21:00:00.000,0.0,10.04373
RFETS,09,2024-03-24 22:00:00.000,0.0,10.0415
RFETS,09,2024-03-24 23:00:00.000,0.0,10.047
RFETS,09,2024-03-25 00:00:00.000,0.0,10.04039
RFETS,09,2024-03-25 01:00:00.000,0.0,10.04699
RFETS,09,2024-03-25 02:00:00.000,0.0,7.450764
